typename,ntype,year,month,nattack,day,country,idate
Incendiary,6,2014,12,5,1,AFG,2014/12/1
Melee,7,1995,2,1,1,AFG,1995/2/1
Melee,7,2005,5,1,1,AFG,2005/5/1
Melee,7,2005,8,1,1,AFG,2005/8/1
Melee,7,2005,9,2,1,AFG,2005/9/1
Melee,7,2006,1,1,1,AFG,2006/1/1
Melee,7,2006,2,1,1,AFG,2006/2/1
Melee,7,2006,4,1,1,AFG,2006/4/1
Melee,7,2006,5,2,1,AFG,2006/5/1
Melee,7,2006,12,1,1,AFG,2006/12/1
Melee,7,2007,3,3,1,AFG,2007/3/1
Melee,7,2007,4,1,1,AFG,2007/4/1
Melee,7,2007,5,1,1,AFG,2007/5/1
Melee,7,2007,6,2,1,AFG,2007/6/1
Melee,7,2007,8,1,1,AFG,2007/8/1
Melee,7,2007,9,1,1,AFG,2007/9/1
Melee,7,2007,11,3,1,AFG,2007/11/1
Melee,7,2007,12,1,1,AFG,2007/12/1
Melee,7,2008,1,1,1,AFG,2008/1/1
Melee,7,2008,3,1,1,AFG,2008/3/1
Melee,7,2008,5,3,1,AFG,2008/5/1
Melee,7,2008,6,1,1,AFG,2008/6/1
Melee,7,2008,7,2,1,AFG,2008/7/1
Melee,7,2008,10,1,1,AFG,2008/10/1
Melee,7,2009,2,1,1,AFG,2009/2/1
Melee,7,2009,5,1,1,AFG,2009/5/1
Melee,7,2009,8,2,1,AFG,2009/8/1
Melee,7,2009,9,2,1,AFG,2009/9/1
Melee,7,2009,11,1,1,AFG,2009/11/1
Melee,7,2010,2,1,1,AFG,2010/2/1
Melee,7,2010,5,3,1,AFG,2010/5/1
Melee,7,2010,6,4,1,AFG,2010/6/1
Melee,7,2010,7,1,1,AFG,2010/7/1
Melee,7,2010,8,2,1,AFG,2010/8/1
Melee,7,2010,9,1,1,AFG,2010/9/1
Melee,7,2011,1,2,1,AFG,2011/1/1
Melee,7,2011,3,1,1,AFG,2011/3/1
Melee,7,2011,5,1,1,AFG,2011/5/1
Melee,7,2011,6,1,1,AFG,2011/6/1
Melee,7,2011,7,4,1,AFG,2011/7/1
Melee,7,2011,10,1,1,AFG,2011/10/1
Melee,7,2012,2,1,1,AFG,2012/2/1
Melee,7,2012,3,1,1,AFG,2012/3/1
Melee,7,2012,8,2,1,AFG,2012/8/1
Melee,7,2012,12,1,1,AFG,2012/12/1
Melee,7,2013,2,1,1,AFG,2013/2/1
Melee,7,2013,3,1,1,AFG,2013/3/1
Melee,7,2013,4,2,1,AFG,2013/4/1
Melee,7,2013,6,2,1,AFG,2013/6/1
Melee,7,2013,8,1,1,AFG,2013/8/1
Melee,7,2013,11,1,1,AFG,2013/11/1
Melee,7,2014,1,1,1,AFG,2014/1/1
Melee,7,2014,3,1,1,AFG,2014/3/1
Melee,7,2014,4,2,1,AFG,2014/4/1
Melee,7,2014,8,4,1,AFG,2014/8/1
Melee,7,2014,9,4,1,AFG,2014/9/1
Melee,7,2014,10,2,1,AFG,2014/10/1
Other,8,2009,10,2,1,AFG,2009/10/1
Sabotage Equipment,10,2008,3,1,1,AFG,2008/3/1
Unknown,11,1992,7,1,1,AFG,1992/7/1
Unknown,11,1994,5,1,1,AFG,1994/5/1
Unknown,11,1994,9,1,1,AFG,1994/9/1
Unknown,11,1994,11,1,1,AFG,1994/11/1
Unknown,11,1995,4,1,1,AFG,1995/4/1
Unknown,11,1996,6,1,1,AFG,1996/6/1
Unknown,11,2003,11,1,1,AFG,2003/11/1
Unknown,11,2003,12,1,1,AFG,2003/12/1
Unknown,11,2004,2,1,1,AFG,2004/2/1
Unknown,11,2004,4,2,1,AFG,2004/4/1
Unknown,11,2004,5,2,1,AFG,2004/5/1
Unknown,11,2004,6,1,1,AFG,2004/6/1
Unknown,11,2004,7,1,1,AFG,2004/7/1
Unknown,11,2004,8,1,1,AFG,2004/8/1
Unknown,11,2004,10,1,1,AFG,2004/10/1
Unknown,11,2004,12,1,1,AFG,2004/12/1
Unknown,11,2005,5,2,1,AFG,2005/5/1
Unknown,11,2005,6,4,1,AFG,2005/6/1
Unknown,11,2005,7,4,1,AFG,2005/7/1
Unknown,11,2005,8,1,1,AFG,2005/8/1
Unknown,11,2005,12,7,1,AFG,2005/12/1
Unknown,11,2006,1,1,1,AFG,2006/1/1
Unknown,11,2006,4,2,1,AFG,2006/4/1
Unknown,11,2006,5,5,1,AFG,2006/5/1
Unknown,11,2006,7,1,1,AFG,2006/7/1
Unknown,11,2006,8,4,1,AFG,2006/8/1
Unknown,11,2006,10,3,1,AFG,2006/10/1
Unknown,11,2006,12,1,1,AFG,2006/12/1
Unknown,11,2007,3,4,1,AFG,2007/3/1
Unknown,11,2007,11,9,1,AFG,2007/11/1
Unknown,11,2008,1,3,1,AFG,2008/1/1
Unknown,11,2008,3,10,1,AFG,2008/3/1
Unknown,11,2008,4,6,1,AFG,2008/4/1
Unknown,11,2008,5,8,1,AFG,2008/5/1
Unknown,11,2008,6,1,1,AFG,2008/6/1
Unknown,11,2008,7,7,1,AFG,2008/7/1
Unknown,11,2008,8,2,1,AFG,2008/8/1
Unknown,11,2008,9,1,1,AFG,2008/9/1
Unknown,11,2008,10,5,1,AFG,2008/10/1
Unknown,11,2008,11,5,1,AFG,2008/11/1
Unknown,11,2008,12,6,1,AFG,2008/12/1
Unknown,11,2009,1,2,1,AFG,2009/1/1
Unknown,11,2009,2,1,1,AFG,2009/2/1
Unknown,11,2009,3,1,1,AFG,2009/3/1
Unknown,11,2009,4,3,1,AFG,2009/4/1
Unknown,11,2009,5,3,1,AFG,2009/5/1
Unknown,11,2009,6,4,1,AFG,2009/6/1
Unknown,11,2009,7,5,1,AFG,2009/7/1
Unknown,11,2009,8,4,1,AFG,2009/8/1
Unknown,11,2009,9,7,1,AFG,2009/9/1
Unknown,11,2009,10,6,1,AFG,2009/10/1
Unknown,11,2009,12,1,1,AFG,2009/12/1
Unknown,11,2010,1,3,1,AFG,2010/1/1
Unknown,11,2010,2,2,1,AFG,2010/2/1
Unknown,11,2010,3,3,1,AFG,2010/3/1
Unknown,11,2010,4,4,1,AFG,2010/4/1
Unknown,11,2010,5,7,1,AFG,2010/5/1
Unknown,11,2010,6,8,1,AFG,2010/6/1
Unknown,11,2010,7,13,1,AFG,2010/7/1
Unknown,11,2010,8,6,1,AFG,2010/8/1
Unknown,11,2010,9,26,1,AFG,2010/9/1
Unknown,11,2010,10,2,1,AFG,2010/10/1
Unknown,11,2010,11,4,1,AFG,2010/11/1
Unknown,11,2010,12,4,1,AFG,2010/12/1
Unknown,11,2011,1,1,1,AFG,2011/1/1
Unknown,11,2011,2,1,1,AFG,2011/2/1
Unknown,11,2011,3,3,1,AFG,2011/3/1
Unknown,11,2011,4,1,1,AFG,2011/4/1
Unknown,11,2011,5,5,1,AFG,2011/5/1
Unknown,11,2011,6,2,1,AFG,2011/6/1
Unknown,11,2011,7,6,1,AFG,2011/7/1
Unknown,11,2011,8,4,1,AFG,2011/8/1
Unknown,11,2011,9,4,1,AFG,2011/9/1
Unknown,11,2011,10,5,1,AFG,2011/10/1
Unknown,11,2011,11,9,1,AFG,2011/11/1
Unknown,11,2011,12,2,1,AFG,2011/12/1
Unknown,11,2012,1,6,1,AFG,2012/1/1
Unknown,11,2012,2,7,1,AFG,2012/2/1
Unknown,11,2012,3,6,1,AFG,2012/3/1
Unknown,11,2012,4,6,1,AFG,2012/4/1
Unknown,11,2012,5,11,1,AFG,2012/5/1
Unknown,11,2012,6,9,1,AFG,2012/6/1
Unknown,11,2012,7,10,1,AFG,2012/7/1
Unknown,11,2012,8,7,1,AFG,2012/8/1
Unknown,11,2012,9,8,1,AFG,2012/9/1
Unknown,11,2012,10,4,1,AFG,2012/10/1
Unknown,11,2012,11,8,1,AFG,2012/11/1
Unknown,11,2012,12,7,1,AFG,2012/12/1
Unknown,11,2013,1,7,1,AFG,2013/1/1
Unknown,11,2013,2,5,1,AFG,2013/2/1
Unknown,11,2013,3,12,1,AFG,2013/3/1
Unknown,11,2013,4,9,1,AFG,2013/4/1
Unknown,11,2013,5,9,1,AFG,2013/5/1
Unknown,11,2013,6,4,1,AFG,2013/6/1
Unknown,11,2013,7,14,1,AFG,2013/7/1
Unknown,11,2013,8,5,1,AFG,2013/8/1
Unknown,11,2013,9,6,1,AFG,2013/9/1
Unknown,11,2013,10,14,1,AFG,2013/10/1
Unknown,11,2013,11,6,1,AFG,2013/11/1
Unknown,11,2013,12,6,1,AFG,2013/12/1
Unknown,11,2014,1,12,1,AFG,2014/1/1
Unknown,11,2014,2,9,1,AFG,2014/2/1
Unknown,11,2014,3,12,1,AFG,2014/3/1
Unknown,11,2014,4,23,1,AFG,2014/4/1
Unknown,11,2014,5,22,1,AFG,2014/5/1
Unknown,11,2014,6,35,1,AFG,2014/6/1
Unknown,11,2014,7,19,1,AFG,2014/7/1
Unknown,11,2014,8,25,1,AFG,2014/8/1
Unknown,11,2014,9,22,1,AFG,2014/9/1
Unknown,11,2014,10,20,1,AFG,2014/10/1
Unknown,11,2014,11,17,1,AFG,2014/11/1
Unknown,11,2014,12,10,1,AFG,2014/12/1
"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",12,2007,5,1,1,AFG,2007/5/1
"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",12,2010,9,1,1,AFG,2010/9/1
"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",12,2012,3,1,1,AFG,2012/3/1
"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",12,2012,7,1,1,AFG,2012/7/1
Chemical,2,2003,12,1,1,ALB,2003/12/1
Explosives/Bombs/Dynamite,3,1992,3,1,1,ALB,1992/3/1
Explosives/Bombs/Dynamite,3,1994,5,1,1,ALB,1994/5/1
Explosives/Bombs/Dynamite,3,1996,1,1,1,ALB,1996/1/1
Explosives/Bombs/Dynamite,3,1996,2,1,1,ALB,1996/2/1
Explosives/Bombs/Dynamite,3,1996,4,1,1,ALB,1996/4/1
Explosives/Bombs/Dynamite,3,1996,11,1,1,ALB,1996/11/1
Explosives/Bombs/Dynamite,3,1997,3,1,1,ALB,1997/3/1
Explosives/Bombs/Dynamite,3,1997,5,1,1,ALB,1997/5/1
Explosives/Bombs/Dynamite,3,1997,6,5,1,ALB,1997/6/1
Explosives/Bombs/Dynamite,3,1997,7,3,1,ALB,1997/7/1
Explosives/Bombs/Dynamite,3,1997,8,3,1,ALB,1997/8/1
Explosives/Bombs/Dynamite,3,1997,10,2,1,ALB,1997/10/1
Explosives/Bombs/Dynamite,3,1997,12,5,1,ALB,1997/12/1
Explosives/Bombs/Dynamite,3,1998,1,3,1,ALB,1998/1/1
Explosives/Bombs/Dynamite,3,1998,5,1,1,ALB,1998/5/1
Explosives/Bombs/Dynamite,3,1998,8,1,1,ALB,1998/8/1
Explosives/Bombs/Dynamite,3,1998,10,1,1,ALB,1998/10/1
Explosives/Bombs/Dynamite,3,1998,11,1,1,ALB,1998/11/1
Explosives/Bombs/Dynamite,3,1999,2,1,1,ALB,1999/2/1
Explosives/Bombs/Dynamite,3,1999,8,1,1,ALB,1999/8/1
Explosives/Bombs/Dynamite,3,2000,9,1,1,ALB,2000/9/1
Explosives/Bombs/Dynamite,3,2000,12,1,1,ALB,2000/12/1
Explosives/Bombs/Dynamite,3,2001,4,1,1,ALB,2001/4/1
Explosives/Bombs/Dynamite,3,2009,7,1,1,ALB,2009/7/1
Explosives/Bombs/Dynamite,3,2013,12,1,1,ALB,2013/12/1
Explosives/Bombs/Dynamite,3,2014,3,1,1,ALB,2014/3/1
Explosives/Bombs/Dynamite,3,2014,8,1,1,ALB,2014/8/1
Firearms,5,1992,3,1,1,ALB,1992/3/1
Firearms,5,1994,1,1,1,ALB,1994/1/1
Firearms,5,1996,6,1,1,ALB,1996/6/1
Firearms,5,1997,3,2,1,ALB,1997/3/1
Firearms,5,1997,6,10,1,ALB,1997/6/1
Firearms,5,1997,7,3,1,ALB,1997/7/1
Firearms,5,1997,8,2,1,ALB,1997/8/1
Firearms,5,1997,12,1,1,ALB,1997/12/1
Firearms,5,1999,11,1,1,ALB,1999/11/1
Incendiary,6,1997,6,2,1,ALB,1997/6/1
Melee,7,1992,6,1,1,ALB,1992/6/1
Unknown,11,1996,6,1,1,ALB,1996/6/1
Unknown,11,1997,6,1,1,ALB,1997/6/1
Explosives/Bombs/Dynamite,3,1992,1,3,1,DZA,1992/1/1
Explosives/Bombs/Dynamite,3,1992,2,1,1,DZA,1992/2/1
Explosives/Bombs/Dynamite,3,1992,5,2,1,DZA,1992/5/1
Explosives/Bombs/Dynamite,3,1992,6,3,1,DZA,1992/6/1
Explosives/Bombs/Dynamite,3,1992,7,6,1,DZA,1992/7/1
Explosives/Bombs/Dynamite,3,1992,8,7,1,DZA,1992/8/1
Explosives/Bombs/Dynamite,3,1992,9,4,1,DZA,1992/9/1
Explosives/Bombs/Dynamite,3,1992,10,3,1,DZA,1992/10/1
Explosives/Bombs/Dynamite,3,1992,12,1,1,DZA,1992/12/1
Explosives/Bombs/Dynamite,3,1994,4,1,1,DZA,1994/4/1
Explosives/Bombs/Dynamite,3,1994,6,1,1,DZA,1994/6/1
Explosives/Bombs/Dynamite,3,1994,7,1,1,DZA,1994/7/1
Explosives/Bombs/Dynamite,3,1994,8,1,1,DZA,1994/8/1
Explosives/Bombs/Dynamite,3,1994,10,5,1,DZA,1994/10/1
Explosives/Bombs/Dynamite,3,1995,1,3,1,DZA,1995/1/1
Explosives/Bombs/Dynamite,3,1995,2,4,1,DZA,1995/2/1
Explosives/Bombs/Dynamite,3,1995,3,2,1,DZA,1995/3/1
Explosives/Bombs/Dynamite,3,1995,4,1,1,DZA,1995/4/1
Explosives/Bombs/Dynamite,3,1995,5,5,1,DZA,1995/5/1
Explosives/Bombs/Dynamite,3,1995,7,5,1,DZA,1995/7/1
Explosives/Bombs/Dynamite,3,1995,8,11,1,DZA,1995/8/1
Explosives/Bombs/Dynamite,3,1995,9,5,1,DZA,1995/9/1
Explosives/Bombs/Dynamite,3,1995,10,7,1,DZA,1995/10/1
Explosives/Bombs/Dynamite,3,1995,11,2,1,DZA,1995/11/1
Explosives/Bombs/Dynamite,3,1995,12,4,1,DZA,1995/12/1
Explosives/Bombs/Dynamite,3,1996,1,7,1,DZA,1996/1/1
Explosives/Bombs/Dynamite,3,1996,2,7,1,DZA,1996/2/1
Explosives/Bombs/Dynamite,3,1996,3,4,1,DZA,1996/3/1
Explosives/Bombs/Dynamite,3,1996,4,3,1,DZA,1996/4/1
Explosives/Bombs/Dynamite,3,1996,5,3,1,DZA,1996/5/1
Explosives/Bombs/Dynamite,3,1996,6,4,1,DZA,1996/6/1
Explosives/Bombs/Dynamite,3,1996,7,7,1,DZA,1996/7/1
Explosives/Bombs/Dynamite,3,1996,8,9,1,DZA,1996/8/1
Explosives/Bombs/Dynamite,3,1996,9,7,1,DZA,1996/9/1
Explosives/Bombs/Dynamite,3,1996,10,6,1,DZA,1996/10/1
Explosives/Bombs/Dynamite,3,1996,11,5,1,DZA,1996/11/1
Explosives/Bombs/Dynamite,3,1996,12,10,1,DZA,1996/12/1
Explosives/Bombs/Dynamite,3,1997,1,11,1,DZA,1997/1/1
Explosives/Bombs/Dynamite,3,1997,2,2,1,DZA,1997/2/1
Explosives/Bombs/Dynamite,3,1997,3,11,1,DZA,1997/3/1
Explosives/Bombs/Dynamite,3,1997,4,4,1,DZA,1997/4/1
Explosives/Bombs/Dynamite,3,1997,5,10,1,DZA,1997/5/1
Explosives/Bombs/Dynamite,3,1997,6,9,1,DZA,1997/6/1
Explosives/Bombs/Dynamite,3,1997,7,11,1,DZA,1997/7/1
Explosives/Bombs/Dynamite,3,1997,8,10,1,DZA,1997/8/1
Explosives/Bombs/Dynamite,3,1997,9,4,1,DZA,1997/9/1
Explosives/Bombs/Dynamite,3,1997,10,9,1,DZA,1997/10/1
Explosives/Bombs/Dynamite,3,1997,11,7,1,DZA,1997/11/1
Explosives/Bombs/Dynamite,3,1997,12,9,1,DZA,1997/12/1
Explosives/Bombs/Dynamite,3,1998,1,17,1,DZA,1998/1/1
Explosives/Bombs/Dynamite,3,1998,2,14,1,DZA,1998/2/1
Explosives/Bombs/Dynamite,3,1998,3,8,1,DZA,1998/3/1
Explosives/Bombs/Dynamite,3,1998,4,6,1,DZA,1998/4/1
Explosives/Bombs/Dynamite,3,1998,5,11,1,DZA,1998/5/1
Explosives/Bombs/Dynamite,3,1998,6,7,1,DZA,1998/6/1
Explosives/Bombs/Dynamite,3,1998,7,8,1,DZA,1998/7/1
Explosives/Bombs/Dynamite,3,1998,8,8,1,DZA,1998/8/1
Explosives/Bombs/Dynamite,3,1998,9,11,1,DZA,1998/9/1
Explosives/Bombs/Dynamite,3,1998,10,5,1,DZA,1998/10/1
Explosives/Bombs/Dynamite,3,1998,11,5,1,DZA,1998/11/1
Explosives/Bombs/Dynamite,3,1998,12,1,1,DZA,1998/12/1
Explosives/Bombs/Dynamite,3,1999,2,2,1,DZA,1999/2/1
Explosives/Bombs/Dynamite,3,1999,3,4,1,DZA,1999/3/1
Explosives/Bombs/Dynamite,3,1999,5,9,1,DZA,1999/5/1
Explosives/Bombs/Dynamite,3,1999,6,9,1,DZA,1999/6/1
Explosives/Bombs/Dynamite,3,1999,7,6,1,DZA,1999/7/1
Explosives/Bombs/Dynamite,3,1999,8,6,1,DZA,1999/8/1
Explosives/Bombs/Dynamite,3,1999,9,2,1,DZA,1999/9/1
Explosives/Bombs/Dynamite,3,1999,10,4,1,DZA,1999/10/1
Explosives/Bombs/Dynamite,3,1999,12,2,1,DZA,1999/12/1
Explosives/Bombs/Dynamite,3,2000,1,3,1,DZA,2000/1/1
Explosives/Bombs/Dynamite,3,2000,2,2,1,DZA,2000/2/1
Explosives/Bombs/Dynamite,3,2000,3,6,1,DZA,2000/3/1
Explosives/Bombs/Dynamite,3,2000,4,9,1,DZA,2000/4/1
Explosives/Bombs/Dynamite,3,2000,5,2,1,DZA,2000/5/1
Explosives/Bombs/Dynamite,3,2000,6,3,1,DZA,2000/6/1
Explosives/Bombs/Dynamite,3,2000,7,2,1,DZA,2000/7/1
Explosives/Bombs/Dynamite,3,2000,8,1,1,DZA,2000/8/1
Explosives/Bombs/Dynamite,3,2000,9,4,1,DZA,2000/9/1
Explosives/Bombs/Dynamite,3,2000,10,1,1,DZA,2000/10/1
Explosives/Bombs/Dynamite,3,2000,11,5,1,DZA,2000/11/1
Explosives/Bombs/Dynamite,3,2000,12,3,1,DZA,2000/12/1
Explosives/Bombs/Dynamite,3,2001,1,1,1,DZA,2001/1/1
Explosives/Bombs/Dynamite,3,2001,2,2,1,DZA,2001/2/1
Explosives/Bombs/Dynamite,3,2001,3,2,1,DZA,2001/3/1
Explosives/Bombs/Dynamite,3,2001,4,3,1,DZA,2001/4/1
Explosives/Bombs/Dynamite,3,2001,5,2,1,DZA,2001/5/1
Explosives/Bombs/Dynamite,3,2001,8,5,1,DZA,2001/8/1
Explosives/Bombs/Dynamite,3,2001,10,1,1,DZA,2001/10/1
Explosives/Bombs/Dynamite,3,2001,11,1,1,DZA,2001/11/1
Explosives/Bombs/Dynamite,3,2001,12,1,1,DZA,2001/12/1
Explosives/Bombs/Dynamite,3,2002,1,7,1,DZA,2002/1/1
Explosives/Bombs/Dynamite,3,2002,2,4,1,DZA,2002/2/1
Explosives/Bombs/Dynamite,3,2002,3,6,1,DZA,2002/3/1
Explosives/Bombs/Dynamite,3,2002,4,2,1,DZA,2002/4/1
Explosives/Bombs/Dynamite,3,2002,5,6,1,DZA,2002/5/1
Explosives/Bombs/Dynamite,3,2002,6,7,1,DZA,2002/6/1
Explosives/Bombs/Dynamite,3,2002,7,4,1,DZA,2002/7/1
Explosives/Bombs/Dynamite,3,2002,8,6,1,DZA,2002/8/1
Explosives/Bombs/Dynamite,3,2002,9,2,1,DZA,2002/9/1
Explosives/Bombs/Dynamite,3,2002,11,4,1,DZA,2002/11/1
Explosives/Bombs/Dynamite,3,2002,12,3,1,DZA,2002/12/1
Explosives/Bombs/Dynamite,3,2003,1,5,1,DZA,2003/1/1
Explosives/Bombs/Dynamite,3,2003,3,2,1,DZA,2003/3/1
Explosives/Bombs/Dynamite,3,2003,5,2,1,DZA,2003/5/1
Explosives/Bombs/Dynamite,3,2003,6,2,1,DZA,2003/6/1
Explosives/Bombs/Dynamite,3,2003,8,1,1,DZA,2003/8/1
Explosives/Bombs/Dynamite,3,2003,9,5,1,DZA,2003/9/1
Explosives/Bombs/Dynamite,3,2003,10,1,1,DZA,2003/10/1
Explosives/Bombs/Dynamite,3,2003,11,1,1,DZA,2003/11/1
Explosives/Bombs/Dynamite,3,2003,12,2,1,DZA,2003/12/1
Explosives/Bombs/Dynamite,3,2004,1,2,1,DZA,2004/1/1
Explosives/Bombs/Dynamite,3,2004,2,2,1,DZA,2004/2/1
Explosives/Bombs/Dynamite,3,2004,3,2,1,DZA,2004/3/1
Explosives/Bombs/Dynamite,3,2004,5,3,1,DZA,2004/5/1
Explosives/Bombs/Dynamite,3,2004,6,3,1,DZA,2004/6/1
Explosives/Bombs/Dynamite,3,2004,7,2,1,DZA,2004/7/1
Explosives/Bombs/Dynamite,3,2004,8,5,1,DZA,2004/8/1
Explosives/Bombs/Dynamite,3,2004,9,4,1,DZA,2004/9/1
Explosives/Bombs/Dynamite,3,2004,10,1,1,DZA,2004/10/1
Explosives/Bombs/Dynamite,3,2004,11,4,1,DZA,2004/11/1
Explosives/Bombs/Dynamite,3,2004,12,2,1,DZA,2004/12/1
Explosives/Bombs/Dynamite,3,2005,1,2,1,DZA,2005/1/1
Explosives/Bombs/Dynamite,3,2005,3,2,1,DZA,2005/3/1
Explosives/Bombs/Dynamite,3,2005,4,4,1,DZA,2005/4/1
Explosives/Bombs/Dynamite,3,2005,5,4,1,DZA,2005/5/1
Explosives/Bombs/Dynamite,3,2005,6,8,1,DZA,2005/6/1
Explosives/Bombs/Dynamite,3,2005,7,4,1,DZA,2005/7/1
Explosives/Bombs/Dynamite,3,2005,8,3,1,DZA,2005/8/1
Explosives/Bombs/Dynamite,3,2005,9,8,1,DZA,2005/9/1
Explosives/Bombs/Dynamite,3,2005,10,6,1,DZA,2005/10/1
Explosives/Bombs/Dynamite,3,2005,11,4,1,DZA,2005/11/1
Explosives/Bombs/Dynamite,3,2005,12,3,1,DZA,2005/12/1
Explosives/Bombs/Dynamite,3,2006,1,5,1,DZA,2006/1/1
Explosives/Bombs/Dynamite,3,2006,2,5,1,DZA,2006/2/1
Explosives/Bombs/Dynamite,3,2006,3,4,1,DZA,2006/3/1
Explosives/Bombs/Dynamite,3,2006,4,4,1,DZA,2006/4/1
Explosives/Bombs/Dynamite,3,2006,5,5,1,DZA,2006/5/1
Explosives/Bombs/Dynamite,3,2006,6,10,1,DZA,2006/6/1
Explosives/Bombs/Dynamite,3,2006,7,7,1,DZA,2006/7/1
Explosives/Bombs/Dynamite,3,2006,8,10,1,DZA,2006/8/1
Explosives/Bombs/Dynamite,3,2006,9,8,1,DZA,2006/9/1
Explosives/Bombs/Dynamite,3,2006,10,12,1,DZA,2006/10/1
Explosives/Bombs/Dynamite,3,2006,11,4,1,DZA,2006/11/1
Explosives/Bombs/Dynamite,3,2006,12,2,1,DZA,2006/12/1
Explosives/Bombs/Dynamite,3,2007,1,4,1,DZA,2007/1/1
Explosives/Bombs/Dynamite,3,2007,2,16,1,DZA,2007/2/1
Explosives/Bombs/Dynamite,3,2007,3,6,1,DZA,2007/3/1
Explosives/Bombs/Dynamite,3,2007,4,7,1,DZA,2007/4/1
Explosives/Bombs/Dynamite,3,2007,5,5,1,DZA,2007/5/1
Explosives/Bombs/Dynamite,3,2007,6,11,1,DZA,2007/6/1
Explosives/Bombs/Dynamite,3,2007,7,10,1,DZA,2007/7/1
Explosives/Bombs/Dynamite,3,2007,8,7,1,DZA,2007/8/1
Explosives/Bombs/Dynamite,3,2007,9,12,1,DZA,2007/9/1
Explosives/Bombs/Dynamite,3,2007,10,6,1,DZA,2007/10/1
Explosives/Bombs/Dynamite,3,2007,11,1,1,DZA,2007/11/1
Explosives/Bombs/Dynamite,3,2007,12,8,1,DZA,2007/12/1
Explosives/Bombs/Dynamite,3,2008,1,3,1,DZA,2008/1/1
Explosives/Bombs/Dynamite,3,2008,2,5,1,DZA,2008/2/1
Explosives/Bombs/Dynamite,3,2008,3,4,1,DZA,2008/3/1
Explosives/Bombs/Dynamite,3,2008,4,3,1,DZA,2008/4/1
Explosives/Bombs/Dynamite,3,2008,5,7,1,DZA,2008/5/1
Explosives/Bombs/Dynamite,3,2008,6,10,1,DZA,2008/6/1
Explosives/Bombs/Dynamite,3,2008,7,10,1,DZA,2008/7/1
Explosives/Bombs/Dynamite,3,2008,8,21,1,DZA,2008/8/1
Explosives/Bombs/Dynamite,3,2008,9,5,1,DZA,2008/9/1
Explosives/Bombs/Dynamite,3,2008,10,3,1,DZA,2008/10/1
Explosives/Bombs/Dynamite,3,2008,11,1,1,DZA,2008/11/1
Explosives/Bombs/Dynamite,3,2008,12,2,1,DZA,2008/12/1
Explosives/Bombs/Dynamite,3,2009,1,2,1,DZA,2009/1/1
Explosives/Bombs/Dynamite,3,2009,2,3,1,DZA,2009/2/1
Explosives/Bombs/Dynamite,3,2009,3,9,1,DZA,2009/3/1
Explosives/Bombs/Dynamite,3,2009,4,13,1,DZA,2009/4/1
Explosives/Bombs/Dynamite,3,2009,5,8,1,DZA,2009/5/1
Explosives/Bombs/Dynamite,3,2009,6,6,1,DZA,2009/6/1
Explosives/Bombs/Dynamite,3,2009,7,11,1,DZA,2009/7/1
Explosives/Bombs/Dynamite,3,2009,8,7,1,DZA,2009/8/1
Explosives/Bombs/Dynamite,3,2009,9,6,1,DZA,2009/9/1
Explosives/Bombs/Dynamite,3,2009,10,4,1,DZA,2009/10/1
Explosives/Bombs/Dynamite,3,2009,11,3,1,DZA,2009/11/1
Explosives/Bombs/Dynamite,3,2009,12,7,1,DZA,2009/12/1
Explosives/Bombs/Dynamite,3,2010,1,4,1,DZA,2010/1/1
Explosives/Bombs/Dynamite,3,2010,2,2,1,DZA,2010/2/1
Explosives/Bombs/Dynamite,3,2010,3,7,1,DZA,2010/3/1
Explosives/Bombs/Dynamite,3,2010,4,3,1,DZA,2010/4/1
Explosives/Bombs/Dynamite,3,2010,5,8,1,DZA,2010/5/1
Explosives/Bombs/Dynamite,3,2010,6,7,1,DZA,2010/6/1
Explosives/Bombs/Dynamite,3,2010,7,9,1,DZA,2010/7/1
Explosives/Bombs/Dynamite,3,2010,8,7,1,DZA,2010/8/1
Explosives/Bombs/Dynamite,3,2010,9,7,1,DZA,2010/9/1
Explosives/Bombs/Dynamite,3,2010,10,8,1,DZA,2010/10/1
Explosives/Bombs/Dynamite,3,2010,11,8,1,DZA,2010/11/1
Explosives/Bombs/Dynamite,3,2010,12,3,1,DZA,2010/12/1
Explosives/Bombs/Dynamite,3,2011,2,1,1,DZA,2011/2/1
Explosives/Bombs/Dynamite,3,2011,3,1,1,DZA,2011/3/1
Explosives/Bombs/Dynamite,3,2011,7,2,1,DZA,2011/7/1
Explosives/Bombs/Dynamite,3,2011,8,1,1,DZA,2011/8/1
Explosives/Bombs/Dynamite,3,2011,10,1,1,DZA,2011/10/1
Explosives/Bombs/Dynamite,3,2011,12,1,1,DZA,2011/12/1
Explosives/Bombs/Dynamite,3,2012,1,1,1,DZA,2012/1/1
Explosives/Bombs/Dynamite,3,2012,2,1,1,DZA,2012/2/1
Explosives/Bombs/Dynamite,3,2012,3,4,1,DZA,2012/3/1
Explosives/Bombs/Dynamite,3,2012,4,6,1,DZA,2012/4/1
Explosives/Bombs/Dynamite,3,2012,5,11,1,DZA,2012/5/1
